Broken/unreadable files:
dataset split   class_raw                                                                       filepath
 orvile train        ring         ..\data\raw\orvile\train\ring\8757be1e-b832-407a-8e95-62abae485b24.png
 orvile train        ring         ..\data\raw\orvile\train\ring\89b3d781-2f81-4d23-bed4-84da064df7f3.png
 orvile train        ring         ..\data\raw\orvile\train\ring\8bd71314-e38a-4670-bb25-5cd6c9acb595.png
 orvile train        ring         ..\data\raw\orvile\train\ring\948c94ad-395c-41f4-9a68-8a1dcb76888c.png
 orvile train        ring         ..\data\raw\orvile\train\ring\96596a68-8c95-43f3-b74e-e9506c235144.png
 orvile train        ring         ..\data\raw\orvile\train\ring\98175327-da9e-4e0c-8912-ee68490a4672.png
 orvile train        ring         ..\data\raw\orvile\train\ring\98efca97-37d2-4459-aca6-375ecc0c4539.png
 orvile train        ring         ..\data\raw\orvile\train\ring\9cdee92c-6267-4188-a41e-125bc0abb9ae.png
 orvile train        ring         ..\data\raw\orvile\train\ring\9e74feb8-017d-4d53-8896-9ebda4327dd1.png
 orvile train        ring         ..\data\raw\orvile\train\ring\a0eedcb9-b85c-4612-b945-7e8227f53c35.png
 orvile train        ring         ..\data\raw\orvile\train\ring\a302a6fa-f635-4ade-b72b-b6f3c2a34ec9.png
 orvile train        ring         ..\data\raw\orvile\train\ring\a4851ed0-1499-4eae-9157-dcd34773254f.png
 orvile train        ring         ..\data\raw\orvile\train\ring\a6f8a029-44ee-4fe3-b807-38d137347729.png
 orvile train        ring         ..\data\raw\orvile\train\ring\a7688988-2bcc-4458-83d3-5e482da5f87b.png
 orvile train        ring         ..\data\raw\orvile\train\ring\a9feccda-18f2-405e-9aa1-409fa1f49fe4.png
 orvile train        ring         ..\data\raw\orvile\train\ring\ac3358f1-ef9a-4ccc-b66c-da5e47e352e0.png
 orvile train        ring         ..\data\raw\orvile\train\ring\ad36bd67-594b-4f63-93e3-886af0bc618e.png
 orvile train        ring         ..\data\raw\orvile\train\ring\ae17a099-18b5-4a42-a901-850ea056423e.png
 orvile train        ring         ..\data\raw\orvile\train\ring\afa470d9-c74c-41cd-b4dc-7bf93fde8263.png
 orvile train        ring         ..\data\raw\orvile\train\ring\b34e65f6-c32e-42f1-a437-4a037c75a231.png
 orvile train        ring         ..\data\raw\orvile\train\ring\b4bde4e8-f48b-4ae2-be01-86d8c91d0af9.png
 orvile train        ring         ..\data\raw\orvile\train\ring\b4e5e08d-6427-46f3-aca8-a4df165a151d.png
 orvile train        ring         ..\data\raw\orvile\train\ring\b6573be3-9e04-49c3-9f48-6a145d065363.png
 orvile train        ring         ..\data\raw\orvile\train\ring\c776eb78-3323-4571-b39f-7ffc73ae63ce.png
 orvile train        ring         ..\data\raw\orvile\train\ring\cc882eae-a341-4783-bd19-8bdedf798538.png
 orvile train        ring         ..\data\raw\orvile\train\ring\d3283f5b-3b3a-40ea-800b-79960ca851cb.png
 orvile train        ring         ..\data\raw\orvile\train\ring\d64cd75a-df26-44d5-ac25-69061a4e4d57.png
 orvile train        ring         ..\data\raw\orvile\train\ring\d6942996-5664-4370-ad87-2bdcbd49ac16.png
 orvile train        ring         ..\data\raw\orvile\train\ring\d8f7e159-b7e3-49e4-86e8-aed8c5fbcd97.png
 orvile train        ring         ..\data\raw\orvile\train\ring\dacf7e3f-1d8c-42a0-8539-3abe3971c956.png
 orvile train        ring         ..\data\raw\orvile\train\ring\db7c5ec1-fefe-4e9d-83c1-da8fb982f1e2.png
 orvile train        ring         ..\data\raw\orvile\train\ring\df3d98b9-3dd7-4107-8d4a-ae1b7f247793.png
 orvile train        ring         ..\data\raw\orvile\train\ring\dfac6c92-8f0f-429a-8caf-9b7732bf78da.png
 orvile train        ring         ..\data\raw\orvile\train\ring\dfc026a9-079f-4f45-8666-e0ccba5bb437.png
 orvile train        ring         ..\data\raw\orvile\train\ring\e3ea07d7-884a-412e-874a-40fd6b856736.png
 orvile train        ring         ..\data\raw\orvile\train\ring\e597f7ce-46c6-4dce-9063-50a2703fdd45.png
 orvile train        ring         ..\data\raw\orvile\train\ring\eaf4b781-b3aa-41ce-8c5e-287979b4e15a.png
 orvile train        ring         ..\data\raw\orvile\train\ring\eb77e4a9-acb0-4d83-8055-2c5fcaa54b45.png
 orvile train        ring         ..\data\raw\orvile\train\ring\ed0bee2f-05e0-4392-8357-19750cec577c.png
 orvile train        ring         ..\data\raw\orvile\train\ring\eef2ac0b-42de-4bc3-a3c3-d5fcd597fbe4.png
 orvile train        ring         ..\data\raw\orvile\train\ring\effd6334-516f-4d48-9f3c-5272a99780fb.png
 orvile train        ring         ..\data\raw\orvile\train\ring\f09acb0c-b270-4e91-99f8-410adfa7f34a.png
 orvile train        ring         ..\data\raw\orvile\train\ring\f5419bc0-4415-41b6-b832-5326cfcc534b.png
 orvile train        ring         ..\data\raw\orvile\train\ring\f7cced00-9b41-45ec-9fdf-fb9e1a74da90.png
 orvile train        ring         ..\data\raw\orvile\train\ring\f8a8b148-60e4-4a5c-ae19-941b19ec0846.png
 orvile train        ring         ..\data\raw\orvile\train\ring\f91670db-be74-474c-bd72-68120aed4756.png
 orvile train        ring         ..\data\raw\orvile\train\ring\fbcb2ef0-3c97-4d7a-8b96-0147c73f3941.png
 orvile train        ring         ..\data\raw\orvile\train\ring\fd1302e2-3cd2-4a1a-9c13-00f810a9c41b.png
 orvile train        ring         ..\data\raw\orvile\train\ring\fe00fa09-d3c8-485b-9d0f-3cce556c9edd.png
 orvile train        ring         ..\data\raw\orvile\train\ring\fe0c5e48-f65e-488c-9c3c-1ea7c7835c0c.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\003a89b0-a095-417a-8dd6-f408339bbc68.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\02ea7aa8-c142-4a3d-939f-e77689741341.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\02fb5e19-6f94-4787-bb78-e550a29a3cbd.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\04628a94-b674-469b-aff6-b476b70df87d.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\04de3a31-fc09-40be-9c2c-9830c57f809d.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\064b84fe-bd21-4c27-b682-0a832272eac4.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\07346d2e-a6e6-4dc0-95f1-9f7d8d7e3f66.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\0901f9d1-be4f-4c19-8e83-dd724dded9f5.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\09bcedaa-e007-4692-a13f-ab02c3f872c4.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\0d2aba33-6920-4001-bd54-59fe0bf9f50e.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\0da07970-3146-479c-8a07-f61ed32814a9.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\0f2a6cda-afec-437b-8803-8d3176b072c1.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\109fbb82-bc3c-41ac-984d-e2da86202873.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\1345dc89-a3d9-4b71-8a75-b3bff01ba518.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\157ac97a-396e-4f6c-94c6-72a4d06ccc5f.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\16a51468-9f93-45df-9ae2-5a74c25c5a4b.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\177f883a-f0f1-4b8e-b598-2ca4bab27381.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\17c06a23-bb77-49cb-9ffb-fbfc75fcc715.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\1dd3e6dd-343f-4cc9-b0ed-e4d27fb36f0a.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\21cc498b-8cb2-42ed-8f80-bfa27b86ef11.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\2559636b-f01a-4414-93da-210c3b12d153.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\261562a8-ffd8-4e0e-919b-22e267000b74.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\26799d2b-a289-4eff-9218-0aad77e05e41.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\30948737-0d0d-4b68-b9ab-50577e0fe026.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\37e072a6-000d-4773-8d9f-d66b60ace668.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\397f37bc-a3a4-4257-9430-c8fc5716f8b1.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\3b601a1b-26d8-4873-afcf-fdd1b1e0010c.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\45ac9409-5537-44ed-90cd-5c8a1ae0e1e0.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\461a3ed6-039f-4a70-97cf-c474ecf51ccd.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\4767bfcc-fe87-4962-8c40-6ce8d9363cdf.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\4811fdf2-d7e8-475e-a840-45dda5282bf3.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\4fac16e1-8e62-499b-a66b-c4c890372914.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\5077f87d-a19f-494c-b911-14ccb03bd230.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\516bf1d5-5d00-4985-926c-3993e9bc3ff5.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\5397d8e2-bb09-42e7-9861-65ffad0fe94e.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\555c6ea2-c76c-4e71-af57-855d940c2b37.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\6388e241-09a2-4fbe-a712-07d8fe714c51.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\65054b19-5c6a-4870-99a9-eef994721d3a.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\66557580-fd38-4d4b-80d8-88611ecc78c6.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\6b14c855-8561-417c-97a4-63fa552842fd.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\6b2ff7ca-c5b3-415c-9481-7b14efc6d7ef.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\6e39fb0a-aa41-4b16-b783-7589e97bf289.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\6e7ed596-1b76-4998-8147-a846d53d91c5.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\6f4ffe7b-395f-41ea-ad61-df5e0cbd531c.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\71cf2467-77d3-4fac-ac6e-1d8767717c34.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\75579b27-8191-4044-859b-268be969c42b.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\755e5bf8-e8e1-492b-a32f-f7d87cccaa40.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\79806898-0214-44bd-ba2c-b570e911be62.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\7d65d296-0f7b-41cc-9073-a547e24326c8.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\820bbfea-3dae-46fc-b61a-3d0ed2ea01c2.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\833b1d3e-d389-4d0f-8638-6aca5b89f917.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\883d9731-a04d-4f84-83c9-d3bef954759d.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\90a82250-1f68-48c9-9af9-15f18bf8c974.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\91827f1a-9b04-4ef0-972c-12e90e60c516.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\947348fe-4c70-468e-8009-3c14daeca69b.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\95d5e689-c1d1-4ae8-a659-cc20c62a99f0.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\9691c57a-ccf8-47f9-a8e9-9a324974585b.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\9bd40bc6-4949-42d3-b38f-d60422932f65.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\9e793460-d94c-47ac-b3a7-0d6ad86357da.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\9ecf2006-8d49-4ae8-a14b-ed8b3b14ee7c.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\a2d07312-2f97-40d2-8b09-7f2aca7b16fb.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\a3ada657-de00-44db-b1e2-54ba17e39983.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\a6ba808f-ec60-42a5-ad91-7b32412ab708.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\acdc6e12-73d9-44ba-be8c-2a56aaffef4f.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\afbb264e-ff60-443a-83f5-49d09be1b835.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\b12ae3b1-613c-4c0e-9163-3c5cc314abf5.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\b8dd6125-5027-47e2-a283-14e199274c80.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\b901c906-91be-48c4-88ec-2c527544a258.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\bb337c84-f727-42a5-9c3d-934323a16c6a.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\bc832bde-d3ea-4a8e-be90-7a3329dcc314.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\c0c3041f-78cd-46de-8e36-0a7dad0c04c4.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\c118ff18-f9f2-4617-bddb-dc4091fb8f5f.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\c1423156-82b3-4dd3-8e74-08eb7ed8e1d6.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\c147584d-4c61-412a-bdaf-b02b22c18708.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\c3042130-a6e2-458f-9fde-bb012f68f5f2.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\d1617cf7-eb56-42ee-85af-66c4748753c0.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\d47cd049-d78b-4ba3-a7d4-399be4dd1dde.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\d6352a03-ef81-421d-915e-226499555d20.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\d997337e-e4a8-4ef0-b8ba-975e6c43b62c.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\de00f9a5-aa8b-4679-8ec6-85528a942d6f.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f1f9df6d-c4cb-4b42-9ca2-8fb47b1b0e91.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f232eec3-02c0-43f9-bf32-3e60245397e2.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f25a2ac8-cb6e-4e05-a0cd-cc00ac47718a.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f4722a74-35e7-42bd-8ef6-dfff04b9cd22.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f4a27dfd-4c52-459f-96b5-ee6b452a3395.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f81806a8-5883-446c-be78-f0145b12dbdd.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\f8242b97-b8d5-48b5-b808-0b0f75a5de97.png
 orvile train    schizont     ..\data\raw\orvile\train\schizont\fbb1b44c-d75a-4550-a6c0-0eb62b96bfce.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\00d04a90-80e5-4bce-9511-1b64eabb7a47.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\01b38a56-13eb-447b-89ee-fc21cb40dcc1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\01b99da8-b66b-464b-a7ee-1cadab8db18b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\034c8d57-04d5-4786-93a4-6ae8fde2c258.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\036e008f-07a1-4e92-899d-1822dc390ccb.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\03b9d6ad-39ca-4097-a98b-77f02b3c00a7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\040112be-3c8d-49aa-93f1-522f94a592ff.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\04d21589-b777-43c2-86b5-038cbf8c3a4e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\05ac7b2a-6a77-4464-926b-8570f7c01693.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\06401963-8b02-46c5-ab2a-3d70bd01623f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\065af549-320a-4862-b92a-8ef750d7b5fb.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\06a3effb-996c-4767-afd2-6aa3b697cb4e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\06cd484f-e864-4fee-8819-688b45eed98e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\071901eb-4c3f-404b-a747-3d0b9d0a5158.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\082e1f81-4f49-44ad-b5bb-9dfc155b2ed8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\087f2c9c-188d-43cc-a94c-0eb8f10ac092.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\0906111b-bac7-4541-a6dc-da435c0724a8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\093a831a-bf71-4333-bc06-942ae70cb164.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\0ca25c88-457f-4f03-bbc1-98fb6663f1d1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\0f735cca-051c-4048-a1fa-cb36f389e12f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\0fcd1ebe-ee4a-40a0-b787-29cee18bfa1b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\105af41b-13cc-4ad1-8a1f-8bc4d47cdd94.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\11b72c7b-5c52-44b7-adb7-21eacc25e441.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\1519257c-e3e5-4474-908f-8665b3cf1258.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\151f3af5-5e6e-4bcd-9389-4974fc68813e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\161978c3-3a05-47a5-9fee-be7d25693eae.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\16ec6e1f-5020-40b3-ba26-51c340d03ee7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\1893e0c5-88e9-4644-bd59-3e47bc53a88c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\191071ab-6515-428c-9f05-8e4309542b75.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\194aec70-41a5-4ac3-b22f-0b6eda91f730.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\1c90231b-2830-42d9-884e-7301edb16933.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\1fdf99d1-a494-4174-bcd7-efbe457ab899.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\1fe1e118-adb8-4b10-a41e-1e5814e8f067.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\205306da-0ed8-475a-ace6-f2f81d4be88a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\214f1d15-a081-476e-992d-6c3a77f03d59.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\21a50e4c-b750-46b5-801f-5429ede7dea9.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\22a464ef-c3da-4d56-b37e-e22e95d945e7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\22cbf509-c9bf-46ec-bfce-f079c6b76c8c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2374ae5b-c2df-4db5-afea-c54180aa22e3.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\239f17eb-a2e2-47e9-82e3-fa0d9a70fb9f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\24115f58-a7d6-4022-a95a-86b515a78d3e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\24418314-f7a4-49fc-a03e-ec597ca6796e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2596eb32-1323-41e9-8c0f-64819abcfc73.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\259da25f-40f3-4d37-bca9-a9c807af1547.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\25c6cfb1-01d0-4864-87f9-02b7593683c7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\27cdd837-e40f-491e-8adb-61e493189832.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\29539cb0-1c52-46b2-9302-552f8349dc71.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\29648565-fe28-4517-ba72-68df0c82c9c5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\29d40b60-cde1-45b5-b403-692437a77ac1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2ac343e4-c889-47c1-8fe2-461b626def76.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2b128a1a-95ed-408b-b9f8-8795cc814d80.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2bd15b6e-fe2d-49f3-b394-940d024d1f91.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2bd26501-2fbc-4c1a-bef0-4ad57e02b4d0.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2bed2796-75a9-4d93-bb2d-e3ccbe1a5cbe.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2d0f600d-f94e-4907-b712-52fb37d9ed52.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2f6224be-50d0-4e85-94ef-88315df561b6.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\2f68686f-1fe8-46e7-ad92-a08e3523ea79.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3003252a-2d2e-4687-ad30-9c38d68f1394.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3090a362-1f3d-49e9-a76e-ce76ff9c2276.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\31435107-c77d-42f8-a619-75cba6a5161b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\31653d0f-c4e6-4e12-8005-518c2de34687.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\319c9c52-f316-49f3-baad-4444ab19f85b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\32700bc7-7a86-49d3-aded-ccaaed4ddc5c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3317d733-ec0d-45e6-b631-40457392f343.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\334bf865-e3fb-4200-bd53-d9ff5808ed9f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\340a1727-0df7-4e6f-9c0e-9c5deddbfca2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\345cb914-7583-49df-96e3-3cf19c2ba8f1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\34a70114-d3e3-4351-b8db-f6caab17e743.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\36569710-a574-40be-ad42-897a6e74a128.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\370277f8-436b-4103-8210-b4feb5ab95ea.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3768c577-4e5e-4d70-8c4d-93d8aacd5baa.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3892b776-f49a-4368-b0fa-7e855e76ccec.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\38c69905-8a4f-451a-8d0a-b855dc88dd16.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\38d1b930-dd97-4248-9160-e9389a1a8dd7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\390ad256-e1ed-476a-9f14-2dc34e0da632.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3a8f468f-f9de-46a8-a7c8-f2be239fa207.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3abbc4d3-1d7e-40c9-9963-33732da7cc50.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3cdcb09b-6a8c-43ca-b1d0-c1a289202f65.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3d302619-473d-4c5b-af43-8833ff94233f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3d32a988-449d-4d58-b71f-abbfdc3f2fbc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3e36698f-8c09-4c8b-8948-737310bf97e5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3eba916c-998b-40a7-993c-7ed916c2a04c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3f390b82-8859-4c27-bbfe-d1b242477f63.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\3ff98212-7c2a-46cd-afb7-34a2479bed07.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\42845335-4ab2-4963-806d-0985d1382a31.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\42e87148-a015-4148-923a-fb83016f64e7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\441d7843-b20b-4c10-84e3-e6d32621e880.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\45651e76-4bd0-45e5-895b-edec65f51987.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\458cb2e9-5a7f-437c-ac5d-a56f98a3efdf.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\45f18ac0-f097-4b20-a99d-8837cf488822.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\468c261d-f5d8-423f-883e-48af2bbbc5d1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\46a03374-64c7-49ac-81c9-c3d62542bbf3.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\48e2f0bd-2164-40c3-af43-1f2708359978.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\49288109-80e9-4ec8-96d1-26a0166b8883.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4935818a-7e7a-4f44-a3b6-b361d1abfe16.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4a49841f-216c-4815-8140-b8762c4f6603.png
